movie,cell_number,object_id,Acc(1)/Alt(0)/NA(3),slice_num,x1,y1,z1,x4,y4,z4,x2,y2,z2,x3,y3,z3,Mother's cell number,Daughter cell Acc,Daughter cell Alt,dist pole to pole,length(um)
CDCssbGFPmcherry01_116,3,-3,0,64,647.3333,373.66666,64,619.6667,364.66666,64,619.6667,364.66666,64,619.6667,364.66666,64,1,4,0,29.0936549,3.112225545
CDCssbGFPmcherry01_116,3,-3,0,67,648.6667,374,67,618.3333,365.33334,67,618.3333,365.33334,67,618.3333,365.33334,67,1,4,0,31.54720512,3.374688329
CDCssbGFPmcherry01_116,3,-3,0,70,649.3333,373,70,617,365.66666,70,617,365.66666,70,617,365.66666,70,1,4,0,33.15448936,3.546623793
CDCssbGFPmcherry01_116,3,-3,0,73,650.3333,375,73,615.6667,365.33334,73,626.6667,366.66666,73,615.6667,365.33334,73,1,4,0,35.9891299,3.849852822
CDCssbGFPmcherry01_116,3,-3,0,76,650.3333,375.66666,76,614,365,76,614,365,76,614,365,76,1,4,0,37.86669149,4.050700572
CDCssbGFPmcherry01_116,3,-3,0,79,652.6667,375,79,614.3333,364.66666,79,614.3333,364.66666,79,614.3333,364.66666,79,1,4,0,39.70173134,4.246999659
CDCssbGFPmcherry01_116,3,-3,0,82,654,376.33334,82,614,366.33334,82,614,366.33334,82,614,366.33334,82,1,4,0,41.23105626,4.410595608
CDCssbGFPmcherry01_116,3,-3,0,85,655.3333,376.33334,85,614,367.66666,85,614,367.66666,85,614,367.66666,85,1,4,0,42.23213268,4.517683412
CDCssbGFPmcherry01_116,3,-3,0,88,657,379,88,615,368.66666,88,615,368.66666,88,615,368.66666,88,1,4,0,43.25249028,4.626833775
CDCssbGFPmcherry01_116,3,-3,0,91,656.3333,379.33334,91,614,369,91,614,369,91,614,369,91,1,4,0,43.57621145,4.661463088
CDCssbGFPmcherry01_116,3,-3,0,94,656.3333,380.66666,94,613.3333,366,94,613.3333,366,94,613.3333,366,94,1,4,0,45.43248745,4.860033863
CDCssbGFPmcherry01_116,3,-3,0,97,658.3333,380,97,614,369.33334,97,614,369.33334,97,614,369.33334,97,1,4,0,45.59845529,4.877787883
CDCssbGFPmcherry01_116,4,-4,1,100,656.3333,372,100,633.3333,371.33334,100,633.3333,371.33334,100,633.3333,371.33334,100,3,0,0,23.00965961,2.461404408
CDCssbGFPmcherry01_116,4,-4,1,103,657.6667,370.66666,103,633.6667,370.33334,103,633.6667,370.33334,103,633.6667,370.33334,103,3,0,0,24.00231452,2.56759134
CDCssbGFPmcherry01_116,4,-4,1,106,657.6667,370.33334,106,633,371.33334,106,633,371.33334,106,633,371.33334,106,3,0,0,24.68696192,2.640829891
CDCssbGFPmcherry01_116,4,-4,1,109,657.3333,371.66666,109,631.6667,374.33334,109,631.6667,374.33334,109,631.6667,374.33334,109,3,0,0,25.80475805,2.760403512
CDCssbGFPmcherry01_116,4,-4,1,112,657.6667,370.33334,112,628.6667,374,112,628.6667,374,112,628.6667,374,112,3,0,0,29.23088085,3.126904969
CDCssbGFPmcherry01_116,4,-4,1,115,657.6667,368.66666,115,630,375.66666,115,655.6667,369.33334,115,630,375.66666,115,3,0,0,28.53850537,3.052839725
CDCssbGFPmcherry01_116,4,-4,1,118,653.6667,369.33334,118,631.6667,378.66666,118,631.6667,378.66666,118,631.6667,378.66666,118,3,0,0,23.8979259,2.556424612
CDCssbGFPmcherry01_116,4,-4,1,121,656,365.66666,121,632.3333,379.33334,121,632.3333,379.33334,121,632.3333,379.33334,121,3,0,0,27.32930352,2.923488191
CDCssbGFPmcherry01_116,4,-4,1,124,653.6667,367,124,632.6667,381,124,639.6667,373,124,632.6667,381,124,3,0,0,25.23885893,2.69986778
CDCssbGFPmcherry01_116,4,-4,1,127,653.6667,347.66666,127,646,375,127,652,352,127,646,375,127,3,0,0,28.38819763,3.036760907
CDCssbGFPmcherry01_116,4,-4,1,130,662.3333,355.66666,130,641.3333,380,130,641.3333,380,130,641.3333,380,130,3,0,0,32.14205089,3.438320561
CDCssbGFPmcherry01_116,4,-4,1,133,662.6667,352,133,642.3333,377,133,657.6667,358.33334,133,650.6667,364.33334,133,3,0,0,32.22494617,3.447188089
CDCssbGFPmcherry01_116,4,-4,1,136,662,351.66666,136,643.6667,379.66666,136,652.6667,366.66666,136,643.6667,379.66666,136,3,0,0,33.4680428,3.580165438
CDCssbGFPmcherry01_116,4,-4,1,139,663,351,139,644,380.33334,139,655.3333,363,139,644,380.33334,139,3,0,0,34.94917503,3.738606087
CDCssbGFPmcherry01_116,4,-4,1,142,662.3333,351,142,642.3333,382,142,642.3333,382,142,642.3333,382,142,3,0,0,36.89173349,3.946406725
CDCssbGFPmcherry01_116,4,-4,1,145,663.6667,351.33334,145,642.3333,382.33334,145,660,357,145,642.3333,382.33334,145,3,0,0,37.63128958,4.025519004
CDCssbGFPmcherry01_116,4,-4,1,148,664,351.66666,148,643.3333,384.33334,148,659.3333,357,148,643.3333,384.33334,148,3,0,0,38.65519979,4.135049399
CDCssbGFPmcherry01_116,4,-4,1,151,664.6667,351.33334,151,643.3333,385.33334,151,660.6667,356,151,643.3333,385.33334,151,3,0,0,40.13868403,4.293741649
CDCssbGFPmcherry01_116,4,-4,1,154,663,350.33334,154,642.6667,385.66666,154,642.6667,385.66666,154,642.6667,385.66666,154,3,0,0,40.76624328,4.360873329
CDCssbGFPmcherry01_116,4,-4,1,157,666.6667,350,157,649,387.66666,157,662.3333,356.33334,157,649,387.66666,157,3,0,0,41.60396092,4.45048621
CDCssbGFPmcherry01_116,4,-4,1,160,665.6667,350,160,648.6667,388.33334,160,657.3333,365.66666,160,648.6667,388.33334,160,3,0,0,41.93381637,4.485771724
CDCssbGFPmcherry01_119,1,-1,3,28,271,586,28,273.33334,602.6667,28,273.33334,602.6667,28,273.33334,602.6667,28,0,2,6,16.82924135,1.80026865
CDCssbGFPmcherry01_119,1,-1,3,31,286.33334,589.6667,31,273.33334,605,31,273.33334,605,31,273.33334,605,31,0,2,6,20.10248962,2.150416712
CDCssbGFPmcherry01_119,1,-1,3,34,286.66666,589.3333,34,272.66666,606,34,272.66666,606,34,272.66666,606,34,0,2,6,21.76646248,2.328416309
CDCssbGFPmcherry01_119,1,-1,3,37,293.33334,594,37,272,604,37,290,593.6667,37,272,604,37,0,2,6,23.5608021,2.520361584
CDCssbGFPmcherry01_119,1,-1,3,40,295.66666,598.3333,40,272.33334,606.6667,40,291.33334,599,40,282.66666,601.6667,40,0,2,6,24.77679111,2.650439158
CDCssbGFPmcherry01_119,1,-1,3,43,300.66666,606.6667,43,274,603.6667,43,274,603.6667,43,274,603.6667,43,0,2,6,26.83487946,2.870598336
CDCssbGFPmcherry01_119,1,-1,3,46,294,600.6667,46,268.66666,609,46,282.66666,605,46,268.66666,609,46,0,2,6,26.66874584,2.852826581
CDCssbGFPmcherry01_119,1,-1,3,49,295,618.6667,49,268.66666,626.3333,49,282,619.3333,49,268.66666,626.3333,49,0,2,6,27.42665767,2.933902423
CDCssbGFPmcherry01_119,1,-1,3,52,275.66666,606.3333,52,296.66666,627.6667,52,284,617.3333,52,296.66666,627.6667,52,0,2,6,29.93516253,3.202243851
CDCssbGFPmcherry01_119,1,-1,3,55,259.66666,625.6667,55,292.66666,618.3333,55,276.66666,623.3333,55,292.66666,618.3333,55,0,2,6,33.80501081,3.616211801
CDCssbGFPmcherry01_119,1,-1,3,58,266.66666,610.6667,58,297.66666,626.6667,58,297.66666,626.6667,58,297.66666,626.6667,58,0,2,6,34.88552709,3.731797497
CDCssbGFPmcherry01_119,1,-1,3,61,266.66666,610,61,298.33334,628,61,298.33334,628,61,298.33334,628,61,0,2,6,36.42497251,3.896476063
CDCssbGFPmcherry01_119,1,-1,3,64,287.66666,603.6667,64,294,639.6667,64,294,639.6667,64,294,639.6667,64,0,2,6,36.55285482,3.910155974
CDCssbGFPmcherry01_119,1,-1,3,67,280.66666,601.6667,67,292.33334,637,67,292.33334,637,67,292.33334,637,67,0,2,6,37.20958897,3.98040857
CDCssbGFPmcherry01_119,2,-2,1,70,258.33334,615.6667,70,276.66666,618.6667,70,260.66666,616.3333,70,276.66666,618.6667,70,1,3,5,18.57715323,1.987247427
CDCssbGFPmcherry01_119,2,-2,1,73,241,562,73,259.33334,568.3333,73,259.33334,568.3333,73,259.33334,568.3333,73,1,3,5,19.39644412,2.074889149
CDCssbGFPmcherry01_119,2,-2,1,76,266.66666,419.33334,76,276,436.66666,76,276,436.66666,76,276,436.66666,76,1,3,5,19.68642217,2.105908872
CDCssbGFPmcherry01_119,2,-2,1,79,262,423,79,280,436,79,280,436,79,280,436,79,1,3,5,22.20360331,2.375178424
CDCssbGFPmcherry01_119,2,-2,1,82,304.33334,390,82,312,413,82,307,396.66666,82,312,413,82,1,3,5,24.24412662,2.593458623
CDCssbGFPmcherry01_119,2,-2,1,85,320,370.33334,85,319.66666,396.33334,85,320.33334,373.33334,85,319.66666,396.33334,85,1,3,5,26.00213675,2.781517636
CDCssbGFPmcherry01_119,2,-2,1,88,311.66666,370.66666,88,320,397.66666,88,313,374,88,320,397.66666,88,1,3,5,28.25676124,3.022700807
CDCssbGFPmcherry01_119,2,-2,1,91,314.33334,370.66666,91,320.33334,399.66666,91,316,373.33334,91,318.66666,387,91,1,3,5,29.61418579,3.167908117
CDCssbGFPmcherry01_119,2,-2,1,94,299.33334,371.66666,94,317,397,94,317,397,94,317,397,94,1,3,5,30.88509335,3.303860474
CDCssbGFPmcherry01_119,2,-2,1,97,310,370.66666,97,318.66666,400.66666,97,318.66666,400.66666,97,318.66666,400.66666,97,1,3,5,31.22676729,3.340410243
CDCssbGFPmcherry01_119,2,-2,1,100,312,368.33334,100,319,400.66666,100,316.66666,382.66666,100,319,400.66666,100,1,3,5,33.0823757,3.538909604
CDCssbGFPmcherry01_119,2,-2,1,103,311,367.33334,103,320.66666,401.33334,103,316.33334,382.33334,103,320.66666,401.33334,103,1,3,5,35.34747962,3.781213787
CDCssbGFPmcherry01_119,2,-2,1,106,311.33334,367.66666,106,321,401,106,321,401,106,321,401,106,1,3,5,34.70671219,3.712669193
CDCssbGFPmcherry01_119,2,-2,1,109,311.66666,367.66666,109,321.66666,402.33334,109,321.66666,402.33334,109,321.66666,402.33334,109,1,3,5,36.08017048,3.859591674
CDCssbGFPmcherry01_119,2,-2,1,112,313.66666,368.33334,112,324,404.33334,112,324,404.33334,112,324,404.33334,112,1,3,5,37.45367693,4.006519308
CDCssbGFPmcherry01_119,2,-2,1,115,315.33334,368,115,324.33334,405,115,324.33334,405,115,324.33334,405,115,1,3,5,38.07886553,4.073397393
CDCssbGFPmcherry01_119,2,-2,1,118,314,367.66666,118,324.33334,404.66666,118,324.33334,404.66666,118,324.33334,404.66666,118,1,3,5,38.415855,4.109446051
CDCssbGFPmcherry01_119,2,-2,1,121,310.66666,367,121,324.66666,405.66666,121,324.66666,405.66666,121,324.66666,405.66666,121,1,3,5,41.1231151,4.399048856
CDCssbGFPmcherry01_119,2,-2,1,124,311.33334,367.66666,124,326,406.33334,124,326,406.33334,124,326,406.33334,124,1,3,5,41.35484322,4.423837428
CDCssbGFPmcherry01_119,2,-2,1,127,310.66666,366.66666,127,327,405.66666,127,327,405.66666,127,327,405.66666,127,1,3,5,42.28212383,4.523031098
CDCssbGFPmcherry01_119,3,-3,1,130,320.33334,358,130,312.66666,378.33334,130,312.66666,378.33334,130,312.66666,378.33334,130,2,4,0,21.73068563,2.324589164
CDCssbGFPmcherry01_119,3,-3,1,133,329.33334,363.66666,133,310.66666,378.66666,133,310.66666,378.66666,133,310.66666,378.66666,133,2,4,0,23.94671047,2.561643227
CDCssbGFPmcherry01_119,3,-3,1,136,335.33334,375.66666,136,309.66666,380.66666,136,309.66666,380.66666,136,309.66666,380.66666,136,2,4,0,26.14915796,2.797244886
CDCssbGFPmcherry01_119,3,-3,1,139,335.66666,394,139,314,380.33334,139,325,389,139,314,380.33334,139,2,4,0,25.61682555,2.740299874
CDCssbGFPmcherry01_119,3,-3,1,142,332.33334,401.66666,142,315.33334,380.33334,142,321.33334,388,142,315.33334,380.33334,142,2,4,0,27.27838966,2.9180418
CDCssbGFPmcherry01_119,3,-3,1,145,328.66666,406.66666,145,316.66666,382.33334,145,321,391.33334,145,316.66666,382.33334,145,2,4,0,27.1313557,2.902313187
CDCssbGFPmcherry01_119,3,-3,1,148,330.33334,410.33334,148,317.66666,383.66666,148,322.66666,395.66666,148,317.66666,383.66666,148,2,4,0,29.52213753,3.15806147
CDCssbGFPmcherry01_119,3,-3,1,151,328.33334,411.33334,151,318.66666,383,151,318.66666,383,151,318.66666,383,151,2,4,0,29.93698144,3.202438425
CDCssbGFPmcherry01_119,3,-3,1,154,323,412.66666,154,318.33334,381.66666,154,319.66666,395,154,318.33334,381.66666,154,2,4,0,31.34928573,3.353516366
CDCssbGFPmcherry01_119,3,-3,1,157,323.66666,414.66666,157,318.66666,381.33334,157,321.33334,399.33334,157,318.66666,381.33334,157,2,4,0,33.70623417,3.605645401
CDCssbGFPmcherry01_119,3,-3,1,160,322.33334,416.66666,160,319.66666,381,160,321,395,160,319.66666,381,160,2,4,0,35.76621056,3.826006548
CDCssbGFPmcherry01_119,3,-3,1,163,323.66666,418,163,321.66666,382.33334,163,321.66666,382.33334,163,321.66666,382.33334,163,2,4,0,35.72269077,3.82135112
CDCssbGFPmcherry01_119,3,-3,1,166,321.33334,419.33334,166,321,383.33334,166,321,383.33334,166,321,383.33334,166,2,4,0,36.00154324,3.851180709
CDCssbGFPmcherry01_119,3,-3,1,169,322,421.66666,169,322.66666,385,169,322.66666,385,169,322.66666,385,169,2,4,0,36.67271999,3.922978269
CDCssbGFPmcherry01_119,3,-3,1,172,321.66666,422,172,325.66666,383.66666,172,325.66666,383.66666,172,325.66666,383.66666,172,2,4,0,38.54147059,4.122883485
CDCssbGFPmcherry01_119,3,-3,1,175,322.66666,423,175,326.33334,382.33334,175,326.33334,382.33334,175,326.33334,382.33334,175,2,4,0,40.83162718,4.367867618
CDCssbGFPmcherry01_119,3,-3,1,178,319,423.33334,178,327,385.33334,178,327,385.33334,178,327,385.33334,178,2,4,0,38.83297568,4.154066559
CDCssbGFPmcherry01_119,4,-4,1,181,328.66666,426,181,327.66666,405,181,327.66666,405,181,327.66666,405,181,3,0,0,21.02379604,2.248971307
CDCssbGFPmcherry01_119,4,-4,1,184,350,414,184,331.33334,401.66666,184,331.33334,401.66666,184,331.33334,401.66666,184,3,0,0,22.37309704,2.393309619
CDCssbGFPmcherry01_119,4,-4,1,187,350.33334,376.66666,187,333.33334,394,187,333.33334,394,187,333.33334,394,187,3,0,0,24.27848174,2.597133681
CDCssbGFPmcherry01_119,4,-4,1,190,340.66666,370,190,334.33334,394,190,334.33334,394,190,334.33334,394,190,3,0,0,24.82158219,2.655230579
CDCssbGFPmcherry01_119,4,-4,1,193,331.66666,366.33334,193,334.66666,391.66666,193,334.66666,391.66666,193,334.66666,391.66666,193,3,0,0,25.51033324,2.728908109
CDCssbGFPmcherry01_119,4,-4,1,196,326.33334,365,196,335.33334,393,196,331.33334,381.33334,196,335.33334,393,196,3,0,0,29.41088234,3.146160207
CDCssbGFPmcherry01_119,4,-4,1,199,324.66666,364.33334,199,336.66666,392.66666,199,329.33334,378.33334,199,336.66666,392.66666,199,3,0,0,30.76974199,3.291521033
CDCssbGFPmcherry01_119,4,-4,1,202,324.66666,364,202,335.33334,393,202,328.66666,379,202,335.33334,393,202,3,0,0,30.8994832,3.305399795
CDCssbGFPmcherry01_119,4,-4,1,205,324,364.66666,205,335,394,205,331.33334,380.66666,205,335,394,205,3,0,0,31.32801998,3.351241512
CDCssbGFPmcherry01_119,4,-4,1,208,321.33334,362.33334,208,335.33334,391.66666,208,329,378.66666,208,335.33334,391.66666,208,3,0,0,32.50297928,3.47693003
CDCssbGFPmcherry01_119,4,-4,1,211,320.66666,362,211,334.33334,394.66666,211,328.66666,380.66666,211,334.33334,394.66666,211,3,0,0,35.41029254,3.787933052
CDCssbGFPmcherry01_119,4,-4,1,214,321,362,214,338.33334,392.33334,214,338.33334,392.33334,214,338.33334,392.33334,214,3,0,0,34.93645934,3.737245856
CDCssbGFPmcherry01_119,4,-4,1,217,320.66666,362.66666,217,340,394.33334,217,340,394.33334,217,340,394.33334,217,3,0,0,37.10197647,3.968896975
CDCssbGFPmcherry01_119,4,-4,1,220,319.33334,362.66666,220,339.66666,394.33334,220,339.66666,394.33334,220,339.66666,394.33334,220,3,0,0,37.63273209,4.025673314
CDCssbGFPmcherry01_119,4,-4,1,223,317.33334,362.66666,223,340,395,223,340,395,223,340,395,223,3,0,0,39.48698964,4.224028169
CDCssbGFPmcherry01_119,4,-4,1,226,316.33334,363.33334,226,341,394.33334,226,341,394.33334,226,341,394.33334,226,3,0,0,39.61621026,4.237851242
CDCssbGFPmcherry01_119,5,-5,0,130,313.25,399,130,312.25,379.25,130,312.25,379.25,130,312.25,379.25,130,2,0,0,19.77530025,2.115416396
CDCssbGFPmcherry01_119,5,-5,0,133,312.5,399.5,133,310.5,378.75,133,310.5,378.75,133,310.5,378.75,133,2,0,0,20.84616272,2.229969399
CDCssbGFPmcherry01_119,5,-5,0,136,311.75,406.5,136,309.25,380.75,136,309.25,380.75,136,309.25,380.75,136,2,0,0,25.87107458,2.767497568
CDCssbGFPmcherry01_119,5,-5,0,139,310.25,407.75,139,310.75,382.25,139,310.75,382.25,139,310.75,382.25,139,2,0,0,25.50490149,2.72832706
CDCssbGFPmcherry01_119,5,-5,0,142,309.25,408,142,312,381,142,310.25,403.25,142,312,381,142,2,0,0,27.13968497,2.903204191
CDCssbGFPmcherry01_119,5,-5,0,145,308.25,409.75,145,313.5,380.5,145,308.25,404.75,145,313.5,380.5,145,2,0,0,29.71741913,3.178951261
CDCssbGFPmcherry01_119,5,-5,0,148,307.75,411.5,148,316.25,381.5,148,309.25,407.75,148,316.25,381.5,148,2,0,0,31.18092366,3.335506228
CDCssbGFPmcherry01_119,5,-5,0,151,309.75,411.25,151,317.25,381,151,317.25,381,151,317.25,381,151,2,0,0,31.1658868,3.333897695
CDCssbGFPmcherry01_119,5,-5,0,154,309.5,409.75,154,316,378,154,316,378,154,316,378,154,2,0,0,32.40852511,3.466826016
CDCssbGFPmcherry01_119,5,-5,0,157,309.5,411,157,317,378.25,157,317,378.25,157,317,378.25,157,2,0,0,33.59780499,3.594046444
CDCssbGFPmcherry01_119,5,-5,0,160,309.25,412.25,160,318.5,379.25,160,311,400.25,160,318.5,379.25,160,2,0,0,34.27189081,3.666155195
CDCssbGFPmcherry01_119,5,-5,0,163,309,412.25,163,321.5,377.5,163,321.5,377.5,163,321.5,377.5,163,2,0,0,36.92983211,3.950482236
CDCssbGFPmcherry01_119,5,-5,0,166,307.75,413.5,166,321,379.25,166,321,379.25,166,321,379.25,166,2,0,0,36.72362999,3.928424247
CDCssbGFPmcherry01_119,5,-5,0,169,309,413.75,169,323.5,380.5,169,323.5,380.5,169,323.5,380.5,169,2,0,0,36.2741299,3.880340029
CDCssbGFPmcherry01_119,5,-5,0,172,309.75,412.75,172,325.75,379.75,172,325.75,379.75,172,325.75,379.75,172,2,0,0,36.67424164,3.923141044
CDCssbGFPmcherry01_119,5,-5,0,175,309.75,412.5,175,326.25,378,175,326.25,378,175,326.25,378,175,2,0,0,38.24264635,4.090917462
CDCssbGFPmcherry01_119,5,-5,0,178,309.25,415.25,178,328.25,381.75,178,328.25,381.75,178,328.25,381.75,178,2,0,0,38.51298482,4.119836286
CDCssbGFPmcherry01_119,5,-5,0,181,312,415,181,330.5,380.5,181,330.5,380.5,181,330.5,380.5,181,2,0,0,39.14715826,4.187675504
CDCssbGFPmcherry01_119,5,-5,0,184,315.25,416.75,184,332,377.75,184,332,377.75,184,332,377.75,184,2,0,0,42.44481712,4.540434831
CDCssbGFPmcherry01_119,6,-6,0,70,296.66666,627.3333,70,278,619.3333,70,278,619.3333,70,278,619.3333,70,1,0,0,20.30872215,2.172477953
CDCssbGFPmcherry01_119,6,-6,0,73,278.66666,567.3333,73,261,566.6667,73,261,566.6667,73,261,566.6667,73,1,0,0,17.67923163,1.891194368
CDCssbGFPmcherry01_119,6,-6,0,76,287,452.33334,76,276,437,76,276,437,76,276,437,76,1,0,0,18.87091189,2.018671571
CDCssbGFPmcherry01_119,6,-6,0,79,288.66666,456.33334,79,280,436.33334,79,280,436.33334,79,280,436.33334,79,1,0,0,21.79704098,2.331687372
CDCssbGFPmcherry01_119,6,-6,0,82,294.33334,430.66666,82,309.66666,413.33334,82,309.66666,413.33334,82,309.66666,413.33334,82,1,0,0,23.14205446,2.475567037
CDCssbGFPmcherry01_119,6,-6,0,85,300.33334,412,85,319,395.33334,85,319,395.33334,85,319,395.33334,85,1,0,0,25.02442309,2.676929009
CDCssbGFPmcherry01_119,6,-6,0,88,300.66666,412.66666,88,318.33334,395.33334,88,318.33334,395.33334,88,318.33334,395.33334,88,1,0,0,24.74985989,2.647558254
CDCssbGFPmcherry01_119,6,-6,0,91,297,410.66666,91,321,397.66666,91,309.66666,400.66666,91,321,397.66666,91,1,0,0,27.29468813,2.919785291
CDCssbGFPmcherry01_119,6,-6,0,94,299.66666,415.66666,94,316.66666,393,94,308,405.33334,94,316.66666,393,94,1,0,0,28.333328,3.030891357
CDCssbGFPmcherry01_119,6,-6,0,97,297,411.33334,97,321.33334,394.33334,97,308.33334,402,97,321.33334,394.33334,97,1,0,0,29.68352128,3.175325118
CDCssbGFPmcherry01_119,6,-6,0,100,295,410.66666,100,322.33334,394.66666,100,306,403.66666,100,322.33334,394.66666,100,1,0,0,31.67193514,3.388031031
CDCssbGFPmcherry01_119,6,-6,0,103,294.33334,410.66666,103,323,396,103,307,404.33334,103,323,396,103,1,0,0,32.20075016,3.444599778
CDCssbGFPmcherry01_119,6,-6,0,106,294.33334,411.33334,106,324,396,106,307,404,106,324,396,106,1,0,0,33.3949402,3.572345459
CDCssbGFPmcherry01_119,6,-6,0,109,295,412.33334,109,324.33334,397.33334,109,310.33334,403.33334,109,324.33334,397.33334,109,1,0,0,32.94608984,3.524330743
CDCssbGFPmcherry01_119,6,-6,0,112,294.66666,411.66666,112,327,399,112,311,404.33334,112,327,399,112,1,0,0,34.72591469,3.714723335
CDCssbGFPmcherry01_119,6,-6,0,115,294.66666,410.66666,115,326.66666,394,115,326.66666,394,115,326.66666,394,115,1,0,0,36.08015459,3.859589974
CDCssbGFPmcherry01_119,6,-6,0,118,293.66666,411,118,326.33334,397.66666,118,326.33334,397.66666,118,326.33334,397.66666,118,1,0,0,35.28299786,3.774316002
CDCssbGFPmcherry01_119,6,-6,0,121,293.33334,412,121,325.66666,394,121,325.66666,394,121,325.66666,394,121,1,0,0,37.00599387,3.958629461
CDCssbGFPmcherry01_119,6,-6,0,124,293.33334,412.33334,124,327,396,124,327,396,124,327,396,124,1,0,0,37.41954023,4.002867614
CDCssbGFPmcherry01_119,6,-6,0,127,293.66666,411.33334,127,326.66666,393.66666,127,326.66666,393.66666,127,326.66666,393.66666,127,1,0,0,37.43142506,4.004138966
CDCssbGFPmcherry01_119,7,-7,3,28,286.33334,618.3333,28,274,604,28,274,604,28,274,604,28,0,0,0,18.90911855,2.022758639
CDCssbGFPmcherry01_119,7,-7,3,31,288,618.6667,31,273.66666,605.6667,31,273.66666,605.6667,31,273.66666,605.6667,31,0,0,0,19.35057197,2.069982084
CDCssbGFPmcherry01_119,7,-7,3,34,289.66666,620.3333,34,274,607.6667,34,274,607.6667,34,274,607.6667,34,0,0,0,20.14663722,2.155139298
CDCssbGFPmcherry01_119,7,-7,3,37,288.33334,621,37,273.66666,605.6667,37,273.66666,605.6667,37,273.66666,605.6667,37,0,0,0,21.21842575,2.269791364
CDCssbGFPmcherry01_119,7,-7,3,40,288.33334,621.6667,40,273,607.6667,40,273,607.6667,40,273,607.6667,40,0,0,0,20.76322026,2.221096824
CDCssbGFPmcherry01_119,7,-7,3,43,289.33334,623.3333,43,272.33334,606,43,272.33334,606,43,272.33334,606,43,0,0,0,24.27845318,2.597130626
CDCssbGFPmcherry01_119,7,-7,3,46,292,618.6667,46,267.33334,613,46,267.33334,613,46,267.33334,613,46,0,0,0,25.3092,2.707392352
CDCssbGFPmcherry01_119,7,-7,3,49,290.66666,640,49,268.66666,628.3333,49,268.66666,628.3333,49,268.66666,628.3333,49,0,0,0,24.90204588,2.663837994
CDCssbGFPmcherry01_119,7,-7,3,52,297,601.3333,52,297.33334,628,52,295.33334,614.6667,52,297.33334,628,52,0,0,0,26.66878333,2.852830592
CDCssbGFPmcherry01_119,7,-7,3,55,268.66666,606,55,289,619.6667,55,289,619.6667,55,289,619.6667,55,0,0,0,24.49945723,2.620772017
CDCssbGFPmcherry01_119,7,-7,3,58,290.33334,600,58,292.66666,627,58,290.33334,609.6667,58,292.66666,627,58,0,0,0,27.10063435,2.899026842
CDCssbGFPmcherry01_119,7,-7,3,61,289.33334,601.3333,61,292.66666,628.3333,61,292.33334,616,61,292.66666,628.3333,61,0,0,0,27.20498157,2.910189142
CDCssbGFPmcherry01_119,7,-7,3,64,309.66666,616.3333,64,291,639,64,300.33334,625,64,291,639,64,0,0,0,29.36364222,3.141106805
CDCssbGFPmcherry01_119,7,-7,3,67,306.66666,611.3333,67,288,635.6667,67,295.66666,624,67,288,635.6667,67,0,0,0,30.66852705,3.280693802
CDCssbGFPmcherry01_119,7,-7,3,70,288.66666,598.6667,70,293,631,70,288,613,70,293,631,70,0,0,0,32.62238686,3.489703376
CDCssbGFPmcherry01_119,7,-7,3,73,262.66666,543.3333,73,280.66666,572,73,280.66666,572,73,280.66666,572,73,0,0,0,33.84936763,3.620956768
CDCssbGFPmcherry01_119,7,-7,3,76,293.66666,422,76,284,456,76,284,456,76,284,456,76,0,0,0,35.34747962,3.781213787
CDCssbGFPmcherry01_119,7,-7,3,79,299.66666,425.33334,79,284.33334,458,79,284.33334,458,79,284.33334,458,79,0,0,0,36.08630457,3.860247854
CDCssbGFPmcherry01_119,7,-7,3,82,328.66666,426,82,291,426.66666,82,291,426.66666,82,291,426.66666,82,0,0,0,37.67255913,4.029933718
CDCssbGFPmcherry01_119_2,1,-1,3,37,526.5,422.5,37,527,447,37,525.5,432,37,527,447,37,0,2,0,24.50510151,2.6213758
CDCssbGFPmcherry01_119_2,1,-1,3,40,525.5,424.5,40,528,449.5,40,524.5,436.5,40,528,449.5,40,0,2,0,25.12468905,2.687654725
CDCssbGFPmcherry01_119_2,1,-1,3,43,547.5,429,43,526.5,446.5,43,535.5,439,43,526.5,446.5,43,0,2,0,27.33587387,2.924191039
CDCssbGFPmcherry01_119_2,1,-1,3,46,558,440.5,46,529.5,439.5,46,538,441,46,529.5,439.5,46,0,2,0,28.51753846,3.050596839
CDCssbGFPmcherry01_119_2,1,-1,3,49,523,422,49,526,450,49,524.5,442.5,49,526,450,49,0,2,0,28.16025568,3.012377351
CDCssbGFPmcherry01_119_2,1,-1,3,52,525.5,421,52,525.5,450.5,52,525.5,450.5,52,525.5,450.5,52,0,2,0,29.5,3.155693359
CDCssbGFPmcherry01_119_2,1,-1,3,55,524,420.5,55,523.5,451.5,55,523.5,451.5,55,523.5,451.5,55,0,2,0,31.004032,3.316583658
CDCssbGFPmcherry01_119_2,1,-1,3,58,533,420.5,58,523.5,451,58,523.5,451,58,523.5,451,58,0,2,0,31.94526569,3.417269925
CDCssbGFPmcherry01_119_2,1,-1,3,61,511,437,61,536,459.5,61,536,459.5,61,536,459.5,61,0,2,0,33.63406012,3.597924752
CDCssbGFPmcherry01_119_2,1,-1,3,64,527,423.5,64,528.5,458,64,528.5,458,64,528.5,458,64,0,2,0,34.5325933,3.694043233
