movie,cell_number,object_id,Acc(1)/Alt(0)/NA(3),slice_num,x1,y1,z1,x4,y4,z4,x2,y2,z2,x3,y3,z3,Mother's cell number,Daughter cell Acc,Daughter cell Alt,dist pole to pole
CDCssbGFPmcherry01_051,9,-9,0,88,598.6667,335.33334,88,582.3333,358.33334,88,592,346.66666,88,582.3333,358.33334,88,1,0,10,28.20957206
CDCssbGFPmcherry01_051,9,-9,0,91,616,338.33334,91,593,357.66666,91,607.6667,348,91,593,357.66666,91,1,0,10,30.04625205
CDCssbGFPmcherry01_051,9,-9,0,94,586.6667,296.33334,94,608.6667,316,94,598.6667,305.33334,94,608.6667,316,94,1,0,10,29.50893959
CDCssbGFPmcherry01_051,9,-9,0,97,576.6667,313.33334,97,607.6667,320,97,596.6667,318,97,607.6667,320,97,1,0,10,31.70874257
CDCssbGFPmcherry01_051,9,-9,0,100,572.6667,334.66666,100,589.6667,307.33334,100,589.6667,307.33334,100,589.6667,307.33334,100,1,0,10,32.18866854
CDCssbGFPmcherry01_051,9,-9,0,103,560.6667,335.66666,103,558.3333,300,103,554.6667,316.66666,103,558.3333,300,103,1,0,10,35.74290686
CDCssbGFPmcherry01_051,9,-9,0,106,545.3333,294.33334,106,551.6667,331.66666,106,551.6667,331.66666,106,551.6667,331.66666,106,1,0,10,37.86672336
CDCssbGFPmcherry01_051,9,-9,0,109,559.3333,333,109,522,322.33334,109,522,322.33334,109,522,322.33334,109,1,0,10,38.82721886
CDCssbGFPmcherry01_051,9,-9,0,112,559,330.33334,112,522,322.66666,112,542.3333,332,112,522,322.66666,112,1,0,10,37.78594953
CDCssbGFPmcherry01_051,9,-9,0,115,560.6667,330.66666,115,521,322,115,521,322,115,521,322,115,1,0,10,40.60243939
CDCssbGFPmcherry01_051,9,-9,0,118,562.6667,330,118,520.3333,323.66666,118,520.3333,323.66666,118,520.3333,323.66666,118,1,0,10,42.8045319
CDCssbGFPmcherry01_051,10,-10,0,121,519.6667,331.66666,121,542.6667,330,121,542.6667,330,121,542.6667,330,121,9,11,14,23.06030693
CDCssbGFPmcherry01_051,10,-10,0,124,521,328.66666,124,544,329.33334,124,532.3333,329.66666,124,544,329.33334,124,9,11,14,23.00966019
CDCssbGFPmcherry01_051,10,-10,0,127,533.3333,318.66666,127,544,298.66666,127,538.6667,308,127,544,298.66666,127,9,11,14,22.66668235
CDCssbGFPmcherry01_051,10,-10,0,130,528.6667,314.66666,130,543.3333,296.66666,130,535.6667,307.66666,130,543.3333,296.66666,130,9,11,14,23.21872424
CDCssbGFPmcherry01_051,10,-10,0,133,528.3333,320.33334,133,545.3333,296.33334,133,534,309.33334,133,545.3333,296.33334,133,9,11,14,29.41088234
CDCssbGFPmcherry01_051,10,-10,0,136,526,319.66666,136,552.3333,300.66666,136,539.3333,310.33334,136,552.3333,300.66666,136,9,11,14,32.47218331
CDCssbGFPmcherry01_051,10,-10,0,139,529.6667,322.33334,139,560.3333,311.66666,139,543.3333,318,139,560.3333,311.66666,139,9,11,14,32.46872985
CDCssbGFPmcherry01_051,10,-10,0,142,527,322.66666,142,562,321.33334,142,542.3333,322.66666,142,562,321.33334,142,9,11,14,35.02538711
CDCssbGFPmcherry01_051,10,-10,0,145,529.6667,327,145,565.3333,324.66666,145,547.3333,325.33334,145,565.3333,324.66666,145,9,11,14,35.74284308
CDCssbGFPmcherry01_051,10,-10,0,148,528.3333,325.33334,148,565.6667,328.33334,148,565.6667,328.33334,148,565.6667,328.33334,148,9,11,14,37.45374154
CDCssbGFPmcherry01_051,10,-10,0,151,527.3333,327,151,566.6667,329,151,566.6667,329,151,566.6667,329,151,9,11,14,39.38421455
CDCssbGFPmcherry01_051,10,-10,0,154,530,325,154,568.6667,327.66666,154,568.6667,327.66666,154,568.6667,327.66666,154,9,11,14,38.75854441
CDCssbGFPmcherry01_051,10,-10,0,157,527,327,157,568.3333,331.33334,157,568.3333,331.33334,157,568.3333,331.33334,157,9,11,14,41.55983066
CDCssbGFPmcherry01_051,11,-11,1,160,535.3333,313.66666,160,545,330,160,545,330,160,545,330,160,10,12,13,18.97954384
CDCssbGFPmcherry01_051,11,-11,1,163,541.3333,311.66666,163,543,331.66666,163,543,331.66666,163,543,331.66666,163,10,12,13,20.06932707
CDCssbGFPmcherry01_051,11,-11,1,166,545.6667,312,166,545.3333,334,166,545.3333,334,166,545.3333,334,166,10,12,13,22.00252612
CDCssbGFPmcherry01_051,11,-11,1,169,540.6667,318.66666,169,543.6667,338,169,543.6667,338,169,543.6667,338,169,10,12,13,19.56471404
CDCssbGFPmcherry01_051,11,-11,1,172,539,322.33334,172,540.6667,340.66666,172,540.6667,340.66666,172,540.6667,340.66666,172,10,12,13,18.40892477
CDCssbGFPmcherry01_051,11,-11,1,175,536.6667,321.33334,175,539.3333,344.33334,175,535.3333,334.66666,175,539.3333,344.33334,175,10,12,13,23.15406564
CDCssbGFPmcherry01_051,11,-11,1,178,533.6667,321,178,541.6667,345,178,536,334,178,541.6667,345,178,10,12,13,25.29822128
CDCssbGFPmcherry01_051,11,-11,1,181,536,318,181,542,346,181,536,333.66666,181,542,346,181,10,12,13,28.63564213
CDCssbGFPmcherry01_051,11,-11,1,184,533,319.66666,184,544.3333,347.66666,184,544.3333,347.66666,184,544.3333,347.66666,184,10,12,13,30.20668285
CDCssbGFPmcherry01_051,11,-11,1,187,529,322,187,543.3333,348.66666,187,535.3333,335.33334,187,543.3333,348.66666,187,10,12,13,30.27464689
CDCssbGFPmcherry01_051,11,-11,1,190,527.3333,325.33334,190,545,349.66666,190,545,349.66666,190,545,349.66666,190,10,12,13,30.07029682
CDCssbGFPmcherry01_051,11,-11,1,193,526.6667,324.66666,193,546,350.33334,193,533.3333,337.66666,193,546,350.33334,193,10,12,13,32.13339308
CDCssbGFPmcherry01_051,11,-11,1,196,525.6667,325,196,546,351,196,530,339,196,546,351,196,10,12,13,33.00671279
CDCssbGFPmcherry01_051,11,-11,1,199,530.6667,315.33334,199,544,349,199,544,349,199,544,349,199,10,12,13,36.21078409
CDCssbGFPmcherry01_051,11,-11,1,202,525.3333,321,202,551.6667,349,202,551.6667,349,202,551.6667,349,202,10,12,13,38.43758519
CDCssbGFPmcherry01_051,11,-11,1,205,525,321.66666,205,550.3333,350.66666,205,540.3333,345,205,550.3333,350.66666,205,10,12,13,38.50683172
CDCssbGFPmcherry01_051,11,-11,1,208,523.3333,327,208,552,350,208,552,350,208,552,350,208,10,12,13,36.75295483
CDCssbGFPmcherry01_051,11,-11,1,211,510.66666,340.33334,211,545.6667,353.33334,211,545.6667,353.33334,211,545.6667,353.33334,211,10,12,13,37.3363469
CDCssbGFPmcherry01_051,12,-12,1,214,511.33334,346.33334,214,528.3333,355.66666,214,528.3333,355.66666,214,528.3333,355.66666,214,11,0,0,19.3935428
CDCssbGFPmcherry01_051,12,-12,1,217,512.3333,354.33334,217,531,363.66666,217,531,363.66666,217,531,363.66666,217,11,0,0,20.86999164
CDCssbGFPmcherry01_051,12,-12,1,220,516.6667,364.33334,220,538.3333,371.33334,220,538.3333,371.33334,220,538.3333,371.33334,220,11,0,0,22.76931171
CDCssbGFPmcherry01_051,12,-12,1,223,520.6667,377.66666,223,544.3333,373.66666,223,544.3333,373.66666,223,544.3333,373.66666,223,11,0,0,24.00224897
CDCssbGFPmcherry01_051,12,-12,1,226,520.3333,383.33334,226,541,372,226,535,375.33334,226,541,372,226,11,0,0,23.57025847
CDCssbGFPmcherry01_051,12,-12,1,229,522.3333,385.66666,229,540.6667,371.33334,229,540.6667,371.33334,229,540.6667,371.33334,229,11,0,0,23.27139054
CDCssbGFPmcherry01_051,12,-12,1,232,518.6667,373.66666,232,540,361.33334,232,529.3333,369.33334,232,540,361.33334,232,11,0,0,24.64184391
CDCssbGFPmcherry01_051,12,-12,1,235,519.6667,370.33334,235,543,357.66666,235,527.3333,364.66666,235,543,357.66666,235,11,0,0,26.54972074
CDCssbGFPmcherry01_051,12,-12,1,238,519,373,238,543.6667,358.33334,238,532,368,238,543.6667,358.33334,238,11,0,0,28.69768291
CDCssbGFPmcherry01_051,12,-12,1,241,520.3333,375.66666,241,543.3333,358.66666,241,543.3333,358.66666,241,543.3333,358.66666,241,11,0,0,28.60069929
CDCssbGFPmcherry01_051,12,-12,1,244,522,379,244,543,358.66666,244,543,358.66666,244,543,358.66666,244,11,0,0,29.23088633
CDCssbGFPmcherry01_051,12,-12,1,247,522.3333,380,247,544.3333,358.66666,247,544.3333,358.66666,247,544.3333,358.66666,247,11,0,0,30.64492447
CDCssbGFPmcherry01_051,12,-12,1,250,525,379.33334,250,545,355,250,536.3333,365.33334,250,545,355,250,11,0,0,31.49780049
CDCssbGFPmcherry01_051,12,-12,1,253,524,380,253,542,356.33334,253,537,367,253,542,356.33334,253,11,0,0,29.73400067
CDCssbGFPmcherry01_051,12,-12,1,256,519.6667,382.66666,256,543.3333,359.33334,256,543.3333,359.33334,256,543.3333,359.33334,256,11,0,0,33.23479769
CDCssbGFPmcherry01_051,13,-13,0,214,547,358.66666,214,528.3333,356.33334,214,528.3333,356.33334,214,528.3333,356.33334,214,11,0,0,18.81196617
CDCssbGFPmcherry01_051,13,-13,0,217,550.3333,363.33334,217,531.6667,362.66666,217,531.6667,362.66666,217,531.6667,362.66666,217,11,0,0,18.67850149
CDCssbGFPmcherry01_051,13,-13,0,220,557.6667,367.66666,220,539,371.66666,220,539,371.66666,220,539,371.66666,220,11,0,0,19.09046068
CDCssbGFPmcherry01_051,13,-13,0,223,563,371.66666,223,543.3333,371.33334,223,543.3333,371.33334,223,543.3333,371.33334,223,11,0,0,19.66952443
CDCssbGFPmcherry01_051,13,-13,0,226,562.6667,371.66666,226,542.3333,369.33334,226,542.3333,369.33334,226,542.3333,369.33334,226,11,0,0,20.46683996
CDCssbGFPmcherry01_051,13,-13,0,229,562,372.33334,229,541.3333,368.33334,229,541.3333,368.33334,229,541.3333,368.33334,229,11,0,0,21.05023726
CDCssbGFPmcherry01_051,13,-13,0,232,559.3333,369.33334,232,540.3333,358.66666,232,552.6667,366.33334,232,540.3333,358.66666,232,11,0,0,21.78940252
CDCssbGFPmcherry01_051,13,-13,0,235,563,368.66666,235,543.6667,354,235,553,360.66666,235,543.6667,354,235,11,0,0,24.26700238
CDCssbGFPmcherry01_051,13,-13,0,238,563.6667,369,238,543.3333,354.33334,238,553,361.33334,238,543.3333,354.33334,238,11,0,0,25.07106043
CDCssbGFPmcherry01_051,13,-13,0,241,564.3333,369.66666,241,544,356.66666,241,549.6667,359.66666,241,544,356.66666,241,11,0,0,24.13385773
CDCssbGFPmcherry01_051,13,-13,0,244,564,370.66666,244,543.6667,354.33334,244,543.6667,354.33334,244,543.6667,354.33334,244,11,0,0,26.08103585
CDCssbGFPmcherry01_051,13,-13,0,247,564,372,247,543.3333,354.33334,247,543.3333,354.33334,247,543.3333,354.33334,247,11,0,0,27.18866242
CDCssbGFPmcherry01_051,13,-13,0,250,566.6667,365,250,543.3333,351,250,543.3333,351,250,543.3333,351,250,11,0,0,27.21116601
CDCssbGFPmcherry01_051,13,-13,0,253,566.3333,368,253,542.6667,352.66666,253,542.6667,352.66666,253,542.6667,352.66666,253,11,0,0,28.19963246
CDCssbGFPmcherry01_051,14,-14,0,160,564.25,331.25,160,545.25,330.75,160,545.25,330.75,160,545.25,330.75,160,10,0,15,19.00657781
CDCssbGFPmcherry01_051,14,-14,0,163,567.75,332.25,163,544.25,332,163,544.25,332,163,544.25,332,163,10,0,15,23.50132975
CDCssbGFPmcherry01_051,14,-14,0,166,568.25,333,166,545.5,333.25,166,545.5,333.25,166,545.5,333.25,166,10,0,15,22.75137358
CDCssbGFPmcherry01_051,14,-14,0,169,568.75,334.5,169,543.75,337.75,169,552.75,336.5,169,543.75,337.75,169,10,0,15,25.21036493
CDCssbGFPmcherry01_051,14,-14,0,172,567.75,336.75,172,541.75,339.75,172,541.75,339.75,172,541.75,339.75,172,10,0,15,26.17250466
CDCssbGFPmcherry01_051,14,-14,0,175,567.25,338,175,539.25,341,175,539.25,341,175,539.25,341,175,10,0,15,28.16025568
CDCssbGFPmcherry01_051,14,-14,0,178,566.5,338.5,178,539.5,341.25,178,539.5,341.25,178,539.5,341.25,178,10,0,15,27.13968497
CDCssbGFPmcherry01_051,14,-14,0,181,569.25,337.5,181,537,340.75,181,537,340.75,181,537,340.75,181,10,0,15,32.41334602
CDCssbGFPmcherry01_051,14,-14,0,184,570,337.75,184,538,345.25,184,538,345.25,184,538,345.25,184,10,0,15,32.86715686
CDCssbGFPmcherry01_051,14,-14,0,187,571.25,338.75,187,538,345.5,187,538,345.5,187,538,345.5,187,10,0,15,33.92823308
CDCssbGFPmcherry01_051,14,-14,0,190,573.5,339.75,190,538,347.75,190,538,347.75,190,538,347.75,190,10,0,15,36.39024595
CDCssbGFPmcherry01_051,14,-14,0,193,575.5,340,193,538,347,193,538,347,193,538,347,193,10,0,15,38.14773912
CDCssbGFPmcherry01_051,14,-14,0,196,576,339.25,196,537.75,348,196,537.75,348,196,537.75,348,196,10,0,15,39.23805551
CDCssbGFPmcherry01_051,15,-15,0,199,539,342,199,557.75,345.75,199,557.75,345.75,199,557.75,345.75,199,14,0,0,19.12132318
CDCssbGFPmcherry01_051,15,-15,0,202,535.25,342,202,556.75,342,202,542.5,342.25,202,556.75,342,202,14,0,0,21.5
CDCssbGFPmcherry01_051,15,-15,0,205,535,343.5,205,556,343.5,205,542,342.25,205,556,343.5,205,14,0,0,21
CDCssbGFPmcherry01_051,15,-15,0,208,535.5,345,208,559,342,208,542.75,342.5,208,559,342,208,14,0,0,23.69071548
CDCssbGFPmcherry01_051,15,-15,0,211,535.25,353.75,211,555.25,343.25,211,542.5,348.5,211,555.25,343.25,211,14,0,0,22.588714
CDCssbGFPmcherry01_051,15,-15,0,214,536.25,361.5,214,557.75,347.75,214,548.75,351.75,214,557.75,347.75,214,14,0,0,25.52082483
CDCssbGFPmcherry01_051,15,-15,0,217,539.25,368.25,217,561.75,350.25,217,552.25,355.75,217,561.75,350.25,217,14,0,0,28.81405907
CDCssbGFPmcherry01_051,15,-15,0,220,546.25,375.25,220,564,353,220,556.5,362,220,564,353,220,14,0,0,28.46269488
CDCssbGFPmcherry01_051,15,-15,0,223,550.5,378,223,567.75,354.5,223,567.75,354.5,223,567.75,354.5,223,14,0,0,29.1515437
CDCssbGFPmcherry01_051,15,-15,0,226,547.5,376.75,226,566.25,354.5,226,554.75,368.25,226,566.25,354.5,226,14,0,0,29.09682113
CDCssbGFPmcherry01_051,15,-15,0,229,546.75,375.75,229,567.5,354.75,229,555.5,363,229,567.5,354.75,229,14,0,0,29.52223738
CDCssbGFPmcherry01_051,15,-15,0,232,543,368.5,232,570.25,353.25,232,552.75,361.75,232,570.25,353.25,232,14,0,0,31.22699153
CDCssbGFPmcherry01_051,15,-15,0,235,544.75,364.5,235,577,352,235,564.75,354.25,235,577,352,235,14,0,0,34.58775072
CDCssbGFPmcherry01_051,15,-15,0,238,544.5,365,238,579,352.5,238,579,352.5,238,579,352.5,238,14,0,0,36.69468626
CDCssbGFPmcherry01_051,15,-15,0,241,544.75,366,241,578.5,353,241,578.5,353,241,578.5,353,241,14,0,0,36.16714669
CDCssbGFPmcherry01_051,15,-15,0,244,542.5,366.5,244,577.5,352.5,244,577.5,352.5,244,577.5,352.5,244,14,0,0,37.69615365
CDCssbGFPmcherry01_051,15,-15,0,247,541,368,247,578.25,352,247,578.25,352,247,578.25,352,247,14,0,0,40.54087444
CDCssbGFPmcherry01_051,16,-16,3,31,617,799.3333,31,603.6667,813.6667,31,603.6667,813.6667,31,603.6667,813.6667,31,0,27,17,19.57608859
CDCssbGFPmcherry01_051,16,-16,3,34,609,794.6667,34,603,814.6667,34,603,814.6667,34,603,814.6667,34,0,27,17,20.88061302
CDCssbGFPmcherry01_051,16,-16,3,37,611.3333,794.3333,37,604.3333,816,37,604.3333,816,37,604.3333,816,37,0,27,17,22.76940686
CDCssbGFPmcherry01_051,16,-16,3,40,615.6667,798,40,593.3333,806.3333,40,593.3333,806.3333,40,593.3333,806.3333,40,0,27,17,23.83746305
CDCssbGFPmcherry01_051,16,-16,3,43,618.6667,794.3333,43,606,815.6667,43,606,815.6667,43,606,815.6667,43,0,27,17,24.81046643
CDCssbGFPmcherry01_051,16,-16,3,46,617.3333,792.6667,46,591.6667,803.3333,46,591.6667,803.3333,46,591.6667,803.3333,46,0,27,17,27.79479648
CDCssbGFPmcherry01_051,16,-16,3,49,619.3333,790.3333,49,593,790.6667,49,593,790.6667,49,593,790.6667,49,0,27,17,26.33541047
CDCssbGFPmcherry01_051,16,-16,3,52,622,786,52,592.6667,789,52,607,786.6667,52,592.6667,789,52,0,27,17,29.48631019
CDCssbGFPmcherry01_051,16,-16,3,55,622.3333,786.6667,55,593.3333,789.3333,55,607.6667,787,55,593.3333,789.3333,55,0,27,17,29.12234118
CDCssbGFPmcherry01_051,16,-16,3,58,615.3333,782.6667,58,618,751.3333,58,618,769.6667,58,618,751.3333,58,0,27,17,31.44667303
CDCssbGFPmcherry01_051,16,-16,3,61,614.3333,780.3333,61,613,746.3333,61,616,773.6667,61,613,746.3333,61,0,27,17,34.02613244
CDCssbGFPmcherry01_051,16,-16,3,64,614.6667,774.6667,64,615,740.6667,64,616,767,64,615,740.6667,64,0,27,17,34.00163362
CDCssbGFPmcherry01_051,16,-16,3,67,615.3333,775,67,613.3333,740.6667,67,615.6667,762,67,614,743.3333,67,0,27,17,34.39150315
CDCssbGFPmcherry01_051,16,-16,3,70,616.3333,773.6667,70,612,738,70,615,753.6667,70,612,738,70,0,27,17,35.92897129
CDCssbGFPmcherry01_051,16,-16,3,73,616.3333,772.6667,73,616,736,73,616,736,73,616,736,73,0,27,17,36.66821482
CDCssbGFPmcherry01_051,16,-16,3,76,615,760.3333,76,632.6667,725.3333,76,632.6667,725.3333,76,632.6667,725.3333,76,0,27,17,39.20602363
CDCssbGFPmcherry01_051,17,-17,0,79,618.3333,690.6667,79,642.6667,693.3333,79,642.6667,693.3333,79,642.6667,693.3333,79,16,18,22,24.47907496
CDCssbGFPmcherry01_051,17,-17,0,82,596.5,319.5,82,612,335,82,612,335,82,612,335,82,16,18,22,21.92031022
CDCssbGFPmcherry01_051,17,-17,0,85,546,287,85,550.5,312.5,85,550.5,312.5,85,550.5,312.5,85,16,18,22,25.89401475
CDCssbGFPmcherry01_051,17,-17,0,88,603.5,348.5,88,578,347.5,88,590.5,347,88,578,347.5,88,16,18,22,25.51960031
CDCssbGFPmcherry01_051,17,-17,0,91,617.5,354,91,590.5,346.5,91,604.5,347,91,590.5,346.5,91,16,18,22,28.02231254
CDCssbGFPmcherry01_051,17,-17,0,94,603,294,94,598.5,320.5,94,598.5,320.5,94,598.5,320.5,94,16,18,22,26.87936011
CDCssbGFPmcherry01_051,17,-17,0,97,589.5,301,97,599.5,329.5,97,590.5,311.5,97,599.5,329.5,97,16,18,22,30.20347662
CDCssbGFPmcherry01_051,17,-17,0,100,564.5,317,100,593,318.5,100,574.5,321,100,593,318.5,100,16,18,22,28.53944639
CDCssbGFPmcherry01_051,17,-17,0,103,541.5,324,103,571.5,307.5,103,571.5,307.5,103,571.5,307.5,103,16,18,22,34.23813663
CDCssbGFPmcherry01_051,17,-17,0,106,567,305.5,106,538.5,325,106,551,315.5,106,538.5,325,106,16,18,22,34.5325933
CDCssbGFPmcherry01_051,17,-17,0,109,541.5,346.5,109,534,313,109,534,313,109,534,313,109,16,18,22,34.32928779
CDCssbGFPmcherry01_051,17,-17,0,112,541,347,112,534,311.5,112,537,323,112,534,311.5,112,16,18,22,36.1835598
CDCssbGFPmcherry01_051,17,-17,0,115,540,347.5,115,536,311,115,536,311,115,536,311,115,16,18,22,36.71852394
CDCssbGFPmcherry01_051,17,-17,0,118,541.5,346.5,118,535,311.5,118,535,311.5,118,535,311.5,118,16,18,22,35.59845502
CDCssbGFPmcherry01_051,17,-17,0,121,542.5,348,121,535.5,310.5,121,535.5,310.5,121,535.5,310.5,121,16,18,22,38.14773912
CDCssbGFPmcherry01_051,17,-17,0,124,541.5,349.5,124,537,305.5,124,537,305.5,124,537,305.5,124,16,18,22,44.22951503
CDCssbGFPmcherry01_051,18,-18,1,127,560.5,312,127,539.25,299.5,127,539.25,299.5,127,539.25,299.5,127,17,19,21,24.65385365
CDCssbGFPmcherry01_051,18,-18,1,130,557.5,315.75,130,539.25,299,130,550,306.25,130,539.25,299,130,17,19,21,24.77145535
CDCssbGFPmcherry01_051,18,-18,1,133,557.75,317.75,133,538.5,298.5,133,551,306.5,133,538.5,298.5,133,17,19,21,27.22361108
CDCssbGFPmcherry01_051,18,-18,1,136,555.5,325.5,136,543.5,300.5,136,554.25,317,136,543.5,300.5,136,17,19,21,27.73084925
CDCssbGFPmcherry01_051,18,-18,1,139,551.75,338.25,139,552.25,308.5,139,555.25,322.75,139,552.25,308.5,139,17,19,21,29.75420138
CDCssbGFPmcherry01_051,18,-18,1,142,543.75,343.25,142,554.75,316.75,142,553.25,328,142,554.75,316.75,142,17,19,21,28.69233347
CDCssbGFPmcherry01_051,18,-18,1,145,543.25,347,145,559.5,319.75,145,548,341.5,145,556,330.25,145,17,19,21,31.72735413
CDCssbGFPmcherry01_051,18,-18,1,148,539.75,347.75,148,559.25,322,148,559.25,322,148,559.25,322,148,17,19,21,32.3003483
CDCssbGFPmcherry01_051,18,-18,1,151,540.25,349,151,559.5,322,151,559.5,322,151,559.5,322,151,17,19,21,33.15965169
CDCssbGFPmcherry01_051,18,-18,1,154,542.5,347.75,154,559.5,321.5,154,559.5,321.5,154,559.5,321.5,154,17,19,21,31.27399079
CDCssbGFPmcherry01_051,19,-19,1,157,535.75,337.5,157,554.5,342,157,554.5,342,157,554.5,342,157,18,20,0,19.2824402
CDCssbGFPmcherry01_051,19,-19,1,160,535,338.75,160,552.75,345,160,552.75,345,160,552.75,345,160,18,20,0,18.81820927
CDCssbGFPmcherry01_051,19,-19,1,163,533,343,163,555.5,345.25,163,555.5,345.25,163,555.5,345.25,163,18,20,0,22.61222015
CDCssbGFPmcherry01_051,19,-19,1,166,535,341,166,556.5,345.75,166,556.5,345.75,166,556.5,345.75,166,18,20,0,22.01845817
CDCssbGFPmcherry01_051,19,-19,1,169,532.5,344.75,169,556.75,349.25,169,556.75,349.25,169,556.75,349.25,169,18,20,0,24.66399197
CDCssbGFPmcherry01_051,19,-19,1,172,532.75,348,172,557,352.25,172,557,352.25,172,557,352.25,172,18,20,0,24.61960601
CDCssbGFPmcherry01_051,19,-19,1,175,532.25,349.25,175,556.75,352.25,175,544.5,347.75,175,552.5,351.5,175,18,20,0,24.68299009
CDCssbGFPmcherry01_051,19,-19,1,178,531.75,349.5,178,558,351.5,178,544.5,350.5,178,558,351.5,178,18,20,0,26.32608022
CDCssbGFPmcherry01_051,19,-19,1,181,532,351.5,181,560.25,352,181,544.5,351,181,560.25,352,181,18,20,0,28.25442443
CDCssbGFPmcherry01_051,19,-19,1,184,532.5,353.5,184,562,351.75,184,547.5,351.25,184,562,351.75,184,18,20,0,29.55186119
CDCssbGFPmcherry01_051,19,-19,1,187,531.75,356.25,187,561.75,353,187,534.75,355,187,561.75,353,187,18,20,0,30.17552816
CDCssbGFPmcherry01_051,19,-19,1,190,532.75,358.25,190,563,355,190,536.25,355.75,190,563,355,190,18,20,0,30.42408585
CDCssbGFPmcherry01_051,19,-19,1,193,532.5,358.75,193,563.5,354.75,193,535.25,357,193,563.5,354.75,193,18,20,0,31.25699922
CDCssbGFPmcherry01_051,19,-19,1,196,531.75,360.25,196,565.25,355.25,196,565.25,355.25,196,565.25,355.25,196,18,20,0,33.87107911
CDCssbGFPmcherry01_051,19,-19,1,199,532.25,360.5,199,567.5,356.25,199,562.75,354.25,199,567.5,356.25,199,18,20,0,35.5052813
CDCssbGFPmcherry01_051,19,-19,1,202,531,356,202,566.5,354.75,202,566.5,354.75,202,566.5,354.75,202,18,20,0,35.52200023
CDCssbGFPmcherry01_051,19,-19,1,205,532,362,205,567,354.5,205,546.5,355,205,567,354.5,205,18,20,0,35.79455266
CDCssbGFPmcherry01_051,20,-20,1,208,530.75,365.5,208,544.5,354,208,544.5,354,208,544.5,354,208,19,0,0,17.92519177
CDCssbGFPmcherry01_051,20,-20,1,211,532.25,369,211,544.5,355.5,211,544.5,355.5,211,544.5,355.5,211,19,0,0,18.22944047
CDCssbGFPmcherry01_051,20,-20,1,214,542,378.75,214,548,360,214,548,360,214,548,360,214,19,0,0,19.68660712
CDCssbGFPmcherry01_051,20,-20,1,217,551.5,385.25,217,552,364,217,552,364,217,552,364,217,19,0,0,21.25588154
CDCssbGFPmcherry01_051,20,-20,1,220,563.75,388.5,220,558,369.5,220,558,369.5,220,558,369.5,220,19,0,0,19.85100753
CDCssbGFPmcherry01_051,20,-20,1,223,572.75,390,223,563.75,370.75,223,563.75,370.75,223,563.75,370.75,223,19,0,0,21.25
CDCssbGFPmcherry01_051,20,-20,1,226,577,390.25,226,563.25,371.25,226,563.25,371.25,226,563.25,371.25,226,19,0,0,23.45341127
CDCssbGFPmcherry01_051,20,-20,1,229,581,389.5,229,562.75,372.25,229,573.75,378.25,229,562.75,372.25,229,19,0,0,25.11224801
CDCssbGFPmcherry01_051,20,-20,1,232,576,391.5,232,561,367.75,232,569.25,378.25,232,561,367.75,232,19,0,0,28.09025632
CDCssbGFPmcherry01_051,20,-20,1,235,580.75,390.25,235,562.5,366,235,574,379.25,235,562.5,366,235,19,0,0,30.35004119
CDCssbGFPmcherry01_051,20,-20,1,238,584.75,389.25,238,565.25,367,238,576.75,378.75,238,565.25,367,238,19,0,0,29.58568066
CDCssbGFPmcherry01_051,20,-20,1,241,589.25,390,241,566.5,367,241,581.25,378,241,566.5,367,241,19,0,0,32.35061823
CDCssbGFPmcherry01_051,20,-20,1,244,590.5,389,244,566,369.25,244,576.75,376,244,566,369.25,244,19,0,0,31.469231
CDCssbGFPmcherry01_051,20,-20,1,247,597.25,386.5,247,570.5,370.75,247,583.25,376.25,247,570.5,370.75,247,19,0,0,31.04230984
CDCssbGFPmcherry01_051,20,-20,1,250,603.5,383.5,250,575,367.75,250,575,367.75,250,575,367.75,250,19,0,0,32.56244002
CDCssbGFPmcherry01_051,20,-20,1,253,603.5,382.75,253,571.75,370.5,253,571.75,370.5,253,571.75,370.5,253,19,0,0,34.03123565
CDCssbGFPmcherry01_051,20,-20,1,256,604,384.75,256,571.5,371.25,256,571.5,371.25,256,571.5,371.25,256,19,0,0,35.19232871
CDCssbGFPmcherry01_051,20,-20,1,259,611.25,383.5,259,574.75,375,259,574.75,375,259,574.75,375,259,19,0,0,37.4766594
CDCssbGFPmcherry01_051,21,-21,0,157,558.75,323,157,554.5,340.5,157,554.5,340.5,157,554.5,340.5,157,18,0,0,18.00867846
CDCssbGFPmcherry01_051,21,-21,0,160,558,324.5,160,554.75,342,160,554.75,342,160,554.75,342,160,18,0,0,17.79922751
CDCssbGFPmcherry01_051,21,-21,0,163,558,322.5,163,555.75,343,163,555.75,343,163,555.75,343,163,18,0,0,20.62310597
CDCssbGFPmcherry01_051,21,-21,0,166,558.25,323.25,166,556.5,344.75,166,556,336.5,166,556.5,344.75,166,18,0,0,21.57110336
CDCssbGFPmcherry01_051,21,-21,0,169,557.25,326,169,555.5,348.5,169,556,338,169,555.5,348.5,169,18,0,0,22.56795294
CDCssbGFPmcherry01_051,21,-21,0,172,557.75,327,172,556,351.5,172,557.5,340.75,172,556,351.5,172,18,0,0,24.56242048
CDCssbGFPmcherry01_051,21,-21,0,175,556.75,328,175,555.75,351.25,175,556.5,338,175,555.75,351.25,175,18,0,0,23.27149544
CDCssbGFPmcherry01_051,21,-21,0,178,557,327.25,178,555.75,353.75,178,555.5,341.25,178,555.75,353.75,178,18,0,0,26.52946475
